Country,Region/State,City,"Zip/Postal Code From","Zip/Postal Code To",Weight>,Weight<=,"Shipping Price","Shipping Method",Discount
AU,*,*,2640,2641,12,13,31.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2640,2641,13,14,40.35,"""""""AU POST Express""""""",""
AU,*,*,2640,2641,13,14,32.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2640,2641,14,15,42,"""""""AU POST Express""""""",""
AU,*,*,2640,2641,14,15,34.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2640,2641,15,16,43.65,"""""""AU POST Express""""""",""
AU,*,*,2640,2641,15,16,36.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2640,2641,16,17,45.3,"""""""AU POST Express""""""",""
AU,*,*,2640,2641,16,17,37.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2640,2641,17,18,46.95,"""""""AU POST Express""""""",""
AU,*,*,2640,2641,17,18,39.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2640,2641,18,19,48.6,"""""""AU POST Express""""""",""
AU,*,*,2640,2641,18,19,40.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2640,2641,19,20,50.25,"""""""AU POST Express""""""",""
AU,*,*,2640,2641,19,20,42.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2640,2641,20,21,51.9,"""""""AU POST Express""""""",""
AU,*,*,2640,2641,20,21,44.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2640,2641,21,22,53.55,"""""""AU POST Express""""""",""
AU,*,*,2640,2641,21,22,45.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,5,6,27.15,"""""""AU POST Express""""""",""
AU,*,*,2648,,5,6,20.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,6,7,28.8,"""""""AU POST Express""""""",""
AU,*,*,2648,,6,7,21.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,7,8,30.45,"""""""AU POST Express""""""",""
AU,*,*,2648,,7,8,23.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,8,9,32.1,"""""""AU POST Express""""""",""
AU,*,*,2648,,8,9,24.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,9,10,33.75,"""""""AU POST Express""""""",""
AU,*,*,2648,,9,10,26.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,10,11,35.4,"""""""AU POST Express""""""",""
AU,*,*,2648,,10,11,28.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,11,12,37.05,"""""""AU POST Express""""""",""
AU,*,*,2648,,11,12,29.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,12,13,38.7,"""""""AU POST Express""""""",""
AU,*,*,2648,,12,13,31.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,13,14,40.35,"""""""AU POST Express""""""",""
AU,*,*,2648,,13,14,32.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,14,15,42,"""""""AU POST Express""""""",""
AU,*,*,2648,,14,15,34.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,15,16,43.65,"""""""AU POST Express""""""",""
AU,*,*,2648,,15,16,36.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,16,17,45.3,"""""""AU POST Express""""""",""
AU,*,*,2648,,16,17,37.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,17,18,46.95,"""""""AU POST Express""""""",""
AU,*,*,2648,,17,18,39.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,18,19,48.6,"""""""AU POST Express""""""",""
AU,*,*,2648,,18,19,40.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,19,20,50.25,"""""""AU POST Express""""""",""
AU,*,*,2648,,19,20,42.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,20,21,51.9,"""""""AU POST Express""""""",""
AU,*,*,2648,,20,21,44.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2648,,21,22,53.55,"""""""AU POST Express""""""",""
AU,*,*,2648,,21,22,45.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,5,6,35.3,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,5,6,20.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,6,7,45.1,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,6,7,22.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,7,8,54.9,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,7,8,24.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,8,9,64.7,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,8,9,26.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,9,10,74.5,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,9,10,28,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,10,11,84.3,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,10,11,29.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,11,12,94.1,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,11,12,31.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,12,13,103.9,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,12,13,33.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,13,14,113.7,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,13,14,35.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,14,15,123.5,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,14,15,37.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,15,16,133.3,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,15,16,39.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,16,17,143.1,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,16,17,41.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,17,18,152.9,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,17,18,43.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,18,19,162.7,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,18,19,45.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,19,20,172.5,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,19,20,47,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,20,21,182.3,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,20,21,48.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2649,2714,21,22,192.1,"""""""AU POST Express""""""",""
AU,*,*,2649,2714,21,22,50.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,5,6,27.15,"""""""AU POST Express""""""",""
AU,*,*,2715,,5,6,20.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,6,7,28.8,"""""""AU POST Express""""""",""
AU,*,*,2715,,6,7,21.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,7,8,30.45,"""""""AU POST Express""""""",""
AU,*,*,2715,,7,8,23.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,8,9,32.1,"""""""AU POST Express""""""",""
AU,*,*,2715,,8,9,24.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,9,10,33.75,"""""""AU POST Express""""""",""
AU,*,*,2715,,9,10,26.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,10,11,35.4,"""""""AU POST Express""""""",""
AU,*,*,2715,,10,11,28.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,11,12,37.05,"""""""AU POST Express""""""",""
AU,*,*,2715,,11,12,29.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,12,13,38.7,"""""""AU POST Express""""""",""
AU,*,*,2715,,12,13,31.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,13,14,40.35,"""""""AU POST Express""""""",""
AU,*,*,2715,,13,14,32.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,14,15,42,"""""""AU POST Express""""""",""
AU,*,*,2715,,14,15,34.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,15,16,43.65,"""""""AU POST Express""""""",""
AU,*,*,2715,,15,16,36.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,16,17,45.3,"""""""AU POST Express""""""",""
AU,*,*,2715,,16,17,37.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,17,18,46.95,"""""""AU POST Express""""""",""
AU,*,*,2715,,17,18,39.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,18,19,48.6,"""""""AU POST Express""""""",""
AU,*,*,2715,,18,19,40.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,19,20,50.25,"""""""AU POST Express""""""",""
AU,*,*,2715,,19,20,42.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,20,21,51.9,"""""""AU POST Express""""""",""
AU,*,*,2715,,20,21,44.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2715,,21,22,53.55,"""""""AU POST Express""""""",""
AU,*,*,2715,,21,22,45.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,5,6,35.3,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,5,6,20.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,6,7,45.1,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,6,7,22.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,7,8,54.9,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,7,8,24.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,8,9,64.7,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,8,9,26.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,9,10,74.5,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,9,10,28,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,10,11,84.3,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,10,11,29.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,11,12,94.1,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,11,12,31.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,12,13,103.9,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,12,13,33.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,13,14,113.7,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,13,14,35.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,14,15,123.5,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,14,15,37.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,15,16,133.3,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,15,16,39.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,16,17,143.1,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,16,17,41.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,17,18,152.9,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,17,18,43.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,18,19,162.7,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,18,19,45.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,19,20,172.5,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,19,20,47,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,20,21,182.3,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,20,21,48.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2716,2716,21,22,192.1,"""""""AU POST Express""""""",""
AU,*,*,2716,2716,21,22,50.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,5,6,27.15,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,5,6,20.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,6,7,28.8,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,6,7,21.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,7,8,30.45,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,7,8,23.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,8,9,32.1,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,8,9,24.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,9,10,33.75,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,9,10,26.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,10,11,35.4,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,10,11,28.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,11,12,37.05,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,11,12,29.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,12,13,38.7,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,12,13,31.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,13,14,40.35,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,13,14,32.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,14,15,42,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,14,15,34.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,15,16,43.65,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,15,16,36.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,16,17,45.3,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,16,17,37.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,17,18,46.95,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,17,18,39.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,18,19,48.6,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,18,19,40.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,19,20,50.25,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,19,20,42.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,20,21,51.9,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,20,21,44.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2717,2719,21,22,53.55,"""""""AU POST Express""""""",""
AU,*,*,2717,2719,21,22,45.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,5,6,35.3,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,5,6,20.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,6,7,45.1,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,6,7,22.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,7,8,54.9,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,7,8,24.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,8,9,64.7,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,8,9,26.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,9,10,74.5,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,9,10,28,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,10,11,84.3,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,10,11,29.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,11,12,94.1,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,11,12,31.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,12,13,103.9,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,12,13,33.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,13,14,113.7,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,13,14,35.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,14,15,123.5,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,14,15,37.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,15,16,133.3,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,15,16,39.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,16,17,143.1,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,16,17,41.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,17,18,152.9,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,17,18,43.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,18,19,162.7,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,18,19,45.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,19,20,172.5,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,19,20,47,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,20,21,182.3,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,20,21,48.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2720,2730,21,22,192.1,"""""""AU POST Express""""""",""
AU,*,*,2720,2730,21,22,50.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,5,6,27.15,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,5,6,20.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,6,7,28.8,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,6,7,21.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,7,8,30.45,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,7,8,23.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,8,9,32.1,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,8,9,24.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,9,10,33.75,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,9,10,26.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,10,11,35.4,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,10,11,28.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,11,12,37.05,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,11,12,29.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,12,13,38.7,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,12,13,31.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,13,14,40.35,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,13,14,32.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,14,15,42,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,14,15,34.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,15,16,43.65,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,15,16,36.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,16,17,45.3,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,16,17,37.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,17,18,46.95,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,17,18,39.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,18,19,48.6,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,18,19,40.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,19,20,50.25,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,19,20,42.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,20,21,51.9,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,20,21,44.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2731,2739,21,22,53.55,"""""""AU POST Express""""""",""
AU,*,*,2731,2739,21,22,45.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,5,6,31.2,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,5,6,19.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,6,7,36.9,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,6,7,21.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,7,8,42.6,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,7,8,22.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,8,9,48.3,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,8,9,24.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,9,10,54,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,9,10,25.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,10,11,59.7,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,10,11,26.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,11,12,65.4,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,11,12,28.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,12,13,71.1,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,12,13,29.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,13,14,76.8,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,13,14,31.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,14,15,82.5,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,14,15,32.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,15,16,88.2,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,15,16,33.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,16,17,93.9,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,16,17,35.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,17,18,99.6,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,17,18,36.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,18,19,105.3,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,18,19,38.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,19,20,111,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,19,20,39.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,20,21,116.7,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,20,21,40.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2740,2786,21,22,122.4,"""""""AU POST Express""""""",""
AU,*,*,2740,2786,21,22,42.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,5,6,35.3,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,5,6,20.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,6,7,45.1,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,6,7,22.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,7,8,54.9,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,7,8,24.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,8,9,64.7,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,8,9,26.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,9,10,74.5,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,9,10,28,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,10,11,84.3,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,10,11,29.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,11,12,94.1,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,11,12,31.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,12,13,103.9,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,12,13,33.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,13,14,113.7,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,13,14,35.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,14,15,123.5,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,14,15,37.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,15,16,133.3,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,15,16,39.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,16,17,143.1,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,16,17,41.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,17,18,152.9,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,17,18,43.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,18,19,162.7,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,18,19,45.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,19,20,172.5,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,19,20,47,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,20,21,182.3,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,20,21,48.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2787,2879,21,22,192.1,"""""""AU POST Express""""""",""
AU,*,*,2787,2879,21,22,50.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,5,6,32.2,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,5,6,20.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,6,7,38.9,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,6,7,23.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,7,8,45.6,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,7,8,25.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,8,9,52.3,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,8,9,27.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,9,10,59,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,9,10,30,"""""""AU POST Standard (Monday-Friday)""""""",""
